user_id,qid,sequence_id,log_id,correct
2359,5005,5,7204725,0
2281,5001,1,7204549,1
2281,5002,2,7204570,0
2281,5003,3,7204622,0
2281,5004,4,7204669,0
2281,5005,5,7204730,0
899,5001,1,7204776,1
899,5002,2,7204843,1
899,5003,3,7204952,1
899,5004,4,7205028,1
899,5005,5,7205046,1
1901,5001,1,7206662,1
1901,5002,2,7206701,1
1901,5003,3,7206726,0
1901,5004,4,7206780,0
1901,5005,5,7206785,1
2353,5001,1,7206784,0
2353,5002,2,7207125,0
2353,5003,3,7206866,0
2353,5004,4,7206944,1
2353,5005,5,7206957,1
2485,5001,1,7207900,1
2485,5002,2,7207950,0
2485,5003,3,7208121,1
2485,5004,4,7208327,1
2485,5005,5,7208352,1
2458,5001,1,7207970,1
2458,5002,2,7207981,1
2458,5003,3,7208028,0
2458,5004,4,7208054,1
2458,5005,5,7208063,1
2904,5001,1,7208059,1
2904,5002,2,7208186,1
2904,5003,3,7208359,0
2904,5004,4,7208446,1
2904,5005,5,7208463,1
1638,5001,1,7208489,1
1638,5002,2,7208520,1
1638,5003,3,7208628,0
1638,5004,4,7208722,1
1638,5005,5,7208761,1
2381,5001,1,7208680,1
2381,5002,2,7208823,0
2381,5003,3,7208877,0
2381,5004,4,7209166,1
2381,5005,5,7209187,1
1542,5001,1,7208741,1
1542,5002,2,7208775,1
1542,5003,3,7208828,0
1542,5004,4,7208860,1
1542,5005,5,7208902,1
1909,5001,1,7209587,1
1909,5002,2,7209685,0
1909,5003,3,7209953,1
1909,5004,4,7209781,0
1909,5005,5,7209838,1
1536,5001,1,7209486,1
1536,5002,2,7209549,0
1536,5003,3,7209571,1
1536,5004,4,7209660,0
1536,5005,5,7209668,1
1512,5001,1,7209603,1
1512,5002,2,7209651,1
1512,5003,3,7209924,0
1512,5004,4,7209728,1
1512,5005,5,7209783,1
1284,5001,1,7210374,0
1284,5002,2,7210396,0
1284,5003,3,7210422,1
1284,5004,4,7210479,0
1284,5005,5,7210491,1
1581,5001,1,7210624,0
1581,5002,2,7210650,1
1581,5003,3,7210724,1
1581,5004,4,7210813,1
1581,5005,5,7210838,1
1225,5001,1,7211653,0
1225,5002,2,7210847,0
1225,5003,3,7211031,1
1225,5004,4,7211206,1
1225,5005,5,7211115,1
2300,5001,1,7211447,0
2300,5002,2,7211482,0
2300,5003,3,7211502,0
2300,5004,4,7211540,0
2300,5005,5,7211557,1
1555,5001,1,7211839,1
1555,5002,2,7211917,1
1555,5003,3,7212017,1
1555,5004,4,7212142,1
1555,5005,5,7212170,1
1461,5001,1,7211753,1
1461,5002,2,7211834,1
1461,5003,3,7211874,1
1461,5004,4,7212005,1
1461,5005,5,7212030,1
2406,5001,1,7211839,1
2406,5002,2,7211864,1
2406,5003,3,7211870,0
2406,5004,4,7211965,1
2406,5005,5,7211971,1
2086,5001,1,7213108,1
2086,5002,2,7212829,0
2086,5003,3,7212913,1
2086,5004,4,7212997,1
2086,5005,5,7213051,1
2477,5001,1,7212905,1
2477,5002,2,7212975,1
2477,5003,3,7213053,0
2477,5004,4,7213134,1
2477,5005,5,7213146,1
1783,5001,1,7212892,1
1783,5002,2,7213289,1
1783,5003,3,7213338,1
1783,5004,4,7213244,0
1783,5005,5,7213278,1
2589,5001,1,7212856,1
2589,5002,2,7212920,0
2589,5003,3,7212961,0
2589,5004,4,7212995,1
2589,5005,5,7213006,0
2043,5001,1,7213279,1
2043,5002,2,7213291,0
2043,5003,3,7213319,0
2043,5004,4,7213372,0
2043,5005,5,7213383,0
2375,5001,1,7213312,1
2375,5002,2,7213437,0
2375,5003,3,7213495,1
2375,5004,4,7213514,1
2375,5005,5,7213592,0
2330,5001,1,7213417,1
2330,5002,2,7213768,0
2330,5003,3,7213545,0
2330,5004,4,7213650,1
2330,5005,5,7213725,1
1325,5001,1,7213293,1
1325,5002,2,7213340,0
1325,5003,3,7213387,1
1325,5004,4,7213422,1
1325,5005,5,7213433,1
1807,5001,1,7213406,1
1807,5002,2,7213440,1
1807,5003,3,7213544,1
1807,5004,4,7213583,0
1807,5005,5,7213593,0
1995,5001,1,7213443,1
1995,5002,2,7213575,0
1995,5003,3,7214154,0
1995,5004,4,7214065,1
1995,5005,5,7213991,1
1695,5001,1,7213543,0
1695,5002,2,7213578,0
1695,5003,3,7213649,0
1695,5004,4,7213725,1
1695,5005,5,7213750,1
2249,5001,1,7213724,0
2249,5002,2,7213741,0
2249,5003,3,7213803,1
2249,5004,4,7213857,1
2249,5005,5,7213875,1
1471,5001,1,7222476,1
1471,5002,2,7222514,1
1471,5003,3,7222625,1
1471,5004,4,7222685,1
1471,5005,5,7222716,1
1787,5001,1,7222603,1
1787,5002,2,7222617,0
1787,5003,3,7222674,0
1787,5004,4,7222703,0
1787,5005,5,7222718,1
1640,5001,1,7222861,1
1640,5002,2,7222885,1
1640,5003,3,7222901,0
1640,5004,4,7222930,0
1640,5005,5,7222939,0
1933,5001,1,7223545,1
1933,5002,2,7223613,0
1933,5003,3,7223670,0
1933,5004,4,7223691,0
1933,5005,5,7223700,0
2200,5001,1,7223616,1
2200,5002,2,7223646,1
2200,5003,3,7223716,0
2200,5004,4,7223766,1
2200,5005,5,7223773,1
2774,5001,1,7223833,1
2774,5002,2,7223881,0
2774,5003,3,7223973,0
2774,5004,4,7223917,0
2774,5005,5,7223949,1
2037,5001,1,7224018,1
2037,5002,2,7224038,0
2037,5003,3,7224050,0
2037,5004,4,7224123,0
2037,5005,5,7224141,0
2037,5001,1,7224487,0
2037,5002,2,7224501,1
2037,5003,3,7224650,0
2037,5004,4,7224878,1
2037,5005,5,7224909,1
2424,5001,1,7224938,1
2424,5002,2,7224996,0
2424,5003,3,7225183,1
2424,5004,4,7225203,1
2424,5005,5,7225232,1
1205,5001,1,7224990,1
1205,5002,2,7225035,0
1205,5003,3,7225059,1
1205,5004,4,7225087,0
1205,5005,5,7225151,0
1372,5001,1,7225574,0
1372,5002,2,7225576,1
1372,5003,3,7225588,0
1372,5004,4,7225620,0
1372,5005,5,7225640,1
1927,5001,1,7225814,1
1927,5002,2,7225831,0
1927,5003,3,7225867,1
1927,5004,4,7225887,0
1927,5005,5,7225901,0
2904,5001,1,7225934,0
2904,5002,2,7225950,1
2904,5003,3,7226014,0
2904,5004,4,7226051,1
2904,5005,5,7226071,1
2084,5001,1,7226209,1
2084,5002,2,7226497,0
2084,5003,3,7226419,0
2084,5004,4,7226409,0
2084,5005,5,7226352,0
1830,5001,1,7226993,0
1830,5002,2,7227012,0
1830,5003,3,7227033,0
1830,5004,4,7227090,1
1830,5005,5,7227124,1
2206,5001,1,7227744,1
2206,5002,2,7227800,1
2206,5003,3,7227858,0
2206,5004,4,7227940,1
2206,5005,5,7227960,1
2385,5001,1,7227765,0
2385,5002,2,7227821,0
2385,5003,3,7227873,0
2385,5004,4,7227936,0
2385,5005,5,7227947,0
1795,5001,1,7227960,1
1795,5002,2,7227991,0
1795,5003,3,7228021,0
1795,5004,4,7228072,1
1795,5005,5,7228079,1
1787,5001,1,7228198,1
1787,5002,2,7228275,0
1787,5003,3,7228366,1
1787,5004,4,7228422,1
1787,5005,5,7228472,1
1355,5001,1,7228001,0
1355,5002,2,7228030,0
1355,5003,3,7228044,1
1355,5004,4,7228102,1
1355,5005,5,7228119,0
1897,5001,1,7228019,0
1897,5002,2,7227990,1
1897,5003,3,7228042,1
1897,5004,4,7228069,1
1897,5005,5,7228083,0
1944,5001,1,7228056,0
1944,5002,2,7228120,0
1944,5003,3,7228269,0
1944,5004,4,7228300,1
1944,5005,5,7228312,0
2167,5001,1,7228284,1
2167,5002,2,7228308,1
2167,5003,3,7228349,0
2167,5004,4,7228400,1
2167,5005,5,7228430,1
1620,5001,1,7228340,1
1620,5002,2,7228355,0
1620,5003,3,7228369,0
1620,5004,4,7228407,0
1620,5005,5,7228420,1
1563,5001,1,7229732,1
1563,5002,2,7229761,0
1563,5003,3,7229828,0
1563,5004,4,7229875,1
1563,5005,5,7229923,1
2031,5001,1,7229707,1
2031,5002,2,7229644,0
2031,5003,3,7229603,1
2031,5004,4,7229520,0
2031,5005,5,7229557,1
2636,5001,1,7229686,1
2636,5002,2,7229760,1
2636,5003,3,7229951,1
2636,5004,4,7229995,1
2636,5005,5,7230163,1
1326,5001,1,7229789,0
1326,5002,2,7229886,0
1326,5003,3,7230324,0
1326,5004,4,7230469,1
1326,5005,5,7230464,1
2717,5001,1,7230028,1
2717,5002,2,7230049,0
2717,5003,3,7230145,1
2717,5004,4,7230223,1
2717,5005,5,7230230,1
1131,5001,1,7230038,0
1131,5002,2,7230285,0
1131,5003,3,7230459,1
1131,5004,4,7230654,1
1131,5005,5,7230687,1
2650,5001,1,7229950,1
2650,5002,2,7229970,1
2650,5003,3,7230036,0
2650,5004,4,7230064,1
2650,5005,5,7230076,0
2027,5001,1,7229953,0
2027,5002,2,7229969,0
2027,5003,3,7229982,0
2027,5004,4,7230005,1
2027,5005,5,7230016,0
1803,5001,1,7230743,1
1803,5002,2,7230444,1
1803,5003,3,7230468,1
1803,5004,4,7230550,0
1803,5005,5,7230601,0
1777,5001,1,7230614,1
1777,5002,2,7230701,0
1777,5003,3,7230797,1
1777,5004,4,7230934,1
1777,5005,5,7230963,1
1891,5001,1,7230725,1
1891,5002,2,7230761,0
1891,5003,3,7230784,0
1891,5004,4,7230816,1
1891,5005,5,7230833,1
1895,5001,1,7231066,1
1895,5002,2,7231107,0
1895,5003,3,7231149,1
1895,5004,4,7231282,0
1895,5005,5,7231294,0
1284,5001,1,7231158,1
1284,5002,2,7231161,0
1284,5003,3,7231330,1
1284,5004,4,7231377,1
1284,5005,5,7231402,1
1520,5001,1,7231905,0
1520,5002,2,7231995,1
1520,5003,3,7231691,0
1520,5004,4,7231849,1
1520,5005,5,7231829,1
1610,5001,1,7231663,1
1610,5002,2,7231704,1
1610,5003,3,7231767,0
1610,5004,4,7231875,1
1610,5005,5,7232271,1
1447,5001,1,7232296,0
1447,5002,2,7232324,1
1447,5003,3,7232327,1
1447,5004,4,7232331,1
1447,5005,5,7232333,1
1864,5001,1,7232535,1
1864,5002,2,7232629,0
1864,5003,3,7232745,1
1864,5004,4,7232881,1
1864,5005,5,7232904,0
2119,5001,1,7232747,1
2119,5002,2,7233277,0
2119,5003,3,7232968,0
2119,5004,4,7233373,1
2119,5005,5,7233060,1
1924,5001,1,7232661,0
1924,5002,2,7232680,1
1924,5003,3,7232731,1
1924,5004,4,7232765,1
1924,5005,5,7232825,1
1381,5001,1,7233233,1
1381,5002,2,7233265,0
1381,5003,3,7233338,0
1381,5004,4,7233374,1
1381,5005,5,7233688,1
1147,5001,1,7233544,0
1147,5002,2,7233610,1
1147,5003,3,7233647,0
1147,5004,4,7233748,1
1147,5005,5,7233764,1
1394,5001,1,7233675,0
1394,5002,2,7234267,1
1394,5003,3,7234209,0
1394,5004,4,7233695,1
1394,5005,5,7233700,1
2493,5001,1,7233874,1
2493,5002,2,7233967,0
2493,5003,3,7234064,0
2493,5004,4,7234129,1
2493,5005,5,7234156,0
2271,5001,1,7233783,0
2271,5002,2,7233882,1
2271,5003,3,7233981,1
2271,5004,4,7234138,1
2271,5005,5,7234229,1
1848,5001,1,7233786,0
1848,5002,2,7233898,1
1848,5003,3,7234179,1
1848,5004,4,7234292,1
1848,5005,5,7234303,1
2064,5001,1,7233797,0
2064,5002,2,7233925,1
2064,5003,3,7234249,1
2064,5004,4,7234238,1
2064,5005,5,7234235,1
1846,5001,1,7233941,1
1846,5002,2,7233978,1
1846,5003,3,7234005,0
1846,5004,4,7234075,1
1846,5005,5,7234107,1
1712,5001,1,7234619,0
1712,5002,2,7234381,0
1712,5003,3,7234660,0
1712,5004,4,7234489,1
1712,5005,5,7234561,0
1714,5001,1,7234752,0
1714,5002,2,7234755,1
1714,5004,4,7235180,0
1714,5005,5,7235183,1
1740,5001,1,7235518,1
1740,5002,2,7235555,0
1740,5003,3,7235603,1
1740,5004,4,7235741,1
1740,5005,5,7235748,0
1194,5001,1,7294143,0
1194,5002,2,7294180,1
1194,5003,3,7294212,0
1194,5004,4,7294276,1
1194,5005,5,7294295,1
2184,5001,1,7294550,1
2184,5002,2,7294583,1
2184,5003,3,7294619,0
2184,5004,4,7294679,1
2184,5005,5,7294713,1
1433,5001,1,7295120,1
1433,5002,2,7295135,0
1433,5003,3,7295156,1
1433,5004,4,7295222,0
1433,5005,5,7295239,1
1779,5001,1,7295516,0
1779,5002,2,7295587,1
1779,5003,3,7295629,0
1779,5004,4,7295675,1
1779,5005,5,7295723,1
1960,5001,1,7295286,0
1960,5002,2,7295347,0
1960,5003,3,7295402,1
1960,5004,4,7295464,0
1960,5005,5,7295481,1
1492,5001,1,7295619,1
1492,5002,2,7295676,1
1492,5003,3,7295801,0
1492,5004,4,7295865,1
1492,5005,5,7295974,1
1964,5001,1,7295503,1
1964,5002,2,7295615,0
1964,5003,3,7295684,0
1964,5004,4,7295802,1
1964,5005,5,7295868,1
1711,5001,1,7296284,1
1711,5002,2,7295758,1
1711,5003,3,7296068,1
1711,5004,4,7295985,1
1711,5005,5,7296135,1
2204,5001,1,7295865,0
2204,5002,2,7295623,1
2204,5003,3,7295815,1
2204,5004,4,7296061,1
2204,5005,5,7296167,1
1903,5001,1,7295832,0
1903,5002,2,7295877,0
1903,5003,3,7295906,0
1903,5004,4,7295936,0
1903,5005,5,7295946,0
2389,5001,1,7296530,1
2389,5002,2,7295974,1
2389,5003,3,7296086,1
2389,5004,4,7296014,1
2389,5005,5,7296139,1
2585,5001,1,7296051,0
2585,5002,2,7296172,1
2585,5003,3,7296682,0
2585,5004,4,7296554,1
2585,5005,5,7296571,1
2173,5001,1,7296561,0
2173,5002,2,7296556,1
2173,5003,3,7296543,0
2173,5004,4,7296615,1
2173,5005,5,7296623,1
2084,5001,1,7296539,1
2084,5002,2,7296549,0
2084,5003,3,7296664,0
2084,5004,4,7296723,0
2084,5005,5,7296738,1
2037,5001,1,7297113,0
2037,5002,2,7297172,0
2037,5003,3,7297225,0
2037,5004,4,7297256,1
2037,5005,5,7297288,1
2080,5001,1,7298066,1
2080,5002,2,7298179,1
2080,5003,3,7298223,0
2080,5004,4,7298301,1
2080,5005,5,7298355,1
1683,5001,1,7298323,0
1683,5002,2,7298391,0
1683,5003,3,7298466,0
1683,5004,4,7298530,0
1683,5005,5,7298558,1
1459,5001,1,7298254,0
1459,5002,2,7298294,1
1459,5003,3,7298334,0
1459,5004,4,7298416,1
1459,5005,5,7298471,1
1604,5001,1,7298602,1
1604,5002,2,7298649,0
1604,5003,3,7298679,0
1604,5004,4,7298541,1
1604,5005,5,7298445,0
2597,5001,1,7298916,0
2597,5002,2,7298937,1
2597,5003,3,7299008,1
2597,5004,4,7299184,0
2597,5005,5,7299215,1
2145,5001,1,7298869,0
2145,5002,2,7298872,0
2145,5003,3,7298877,0
2145,5004,4,7298881,0
2145,5005,5,7298884,0
2442,5001,1,7299115,1
2442,5002,2,7299196,1
2442,5003,3,7299201,0
2442,5004,4,7299208,1
2442,5005,5,7299213,1
2226,5001,1,7299606,0
2226,5002,2,7299633,0
2226,5003,3,7299942,1
2226,5004,4,7299997,1
2226,5005,5,7300098,1
1573,5001,1,7299710,1
1573,5002,2,7299755,1
1573,5003,3,7299878,0
1573,5004,4,7299948,1
1573,5005,5,7299988,1
1229,5001,1,7301372,1
1229,5002,2,7301457,1
1229,5003,3,7301706,0
1229,5004,4,7301772,1
1229,5005,5,7301786,1
1996,5001,1,7301771,0
1996,5002,2,7301817,0
1996,5003,3,7301845,0
1996,5004,4,7301894,0
1996,5005,5,7301918,1
1408,5001,1,7301875,1
1408,5002,2,7301922,1
1408,5003,3,7301964,0
1408,5004,4,7302030,1
1408,5005,5,7302074,1
1895,5001,1,7302685,0
1895,5002,2,7302721,1
1895,5003,3,7302762,1
1895,5004,4,7302785,1
1895,5005,5,7302798,1
2200,5001,1,7303672,1
2200,5002,2,7303739,1
2200,5003,3,7303766,0
2200,5004,4,7303805,1
2200,5005,5,7303894,1
1561,5001,1,7304349,1
1561,5002,2,7304262,0
1561,5003,3,7304052,0
1561,5004,4,7304002,1
1561,5005,5,7303934,1
2304,5001,1,7304637,0
2304,5002,2,7304660,1
2304,5003,3,7304984,0
2304,5004,4,7305461,1
2304,5005,5,7305335,1
1832,5001,1,7306943,1
1832,5002,2,7307046,1
1832,5003,3,7307169,1
1832,5004,4,7307210,1
1832,5005,5,7307218,1
2261,5001,1,7306946,1
2261,5002,2,7306985,1
2261,5003,3,7307169,1
2261,5004,4,7307208,1
2261,5005,5,7307218,1
1880,5001,1,7307343,1
1880,5002,2,7307387,0
1880,5003,3,7307413,0
1880,5004,4,7307476,1
1880,5005,5,7307487,1
2381,5001,1,7307538,1
2381,5002,2,7307562,1
2381,5003,3,7307610,1
2381,5004,4,7307716,1
2381,5005,5,7307753,1
2184,5001,1,7490256,1
2184,5002,2,7490684,1
2184,5003,3,7490375,1
2184,5004,4,7490429,1
2184,5005,5,7490564,0
2444,5001,1,7491158,0
2444,5002,2,7491194,1
2444,5003,3,7491319,0
2444,5004,4,7491363,0
2444,5005,5,7491374,0
2357,5001,1,7493001,0
2357,5002,2,7493027,1
2357,5003,3,7493258,0
2357,5004,4,7493331,0
2357,5005,5,7493360,1
2017,5001,1,7495505,1
2017,5002,2,7495528,0
2017,5003,3,7495713,1
2017,5004,4,7495731,1
2017,5005,5,7495788,0
1587,5001,1,7505554,0
1587,5002,2,7505571,1
1587,5003,3,7505598,0
1587,5004,4,7505603,0
1587,5005,5,7505615,1
2072,5001,1,7520180,0
2072,5002,2,7520277,1
2072,5003,3,7520496,0
2072,5004,4,7520553,0
2072,5005,5,7520601,1
2111,5001,1,7524474,0
2111,5002,2,7524532,1
2111,5003,3,7524633,0
2111,5004,4,7524804,1
2111,5005,5,7524893,1
1860,5001,1,7560710,1
1860,5002,2,7560732,0
1860,5003,3,7560763,0
1860,5004,4,7560767,1
1860,5005,5,7560769,0
2145,5001,1,7572836,0
2145,5002,2,7572839,1
2145,5003,3,7572845,0
2145,5004,4,7572849,1
2145,5005,5,7572851,0
1813,5001,1,7582324,0
1813,5002,2,7582327,1
1813,5003,3,7582346,0
1813,5004,4,7582352,0
1813,5005,5,7582356,0
2406,5001,1,7585080,0
2167,5001,1,7588794,0
2167,5002,2,7588806,1
2167,5003,3,7588858,0
2167,5004,4,7588950,1
2167,5005,5,7588965,0
2400,5001,1,7625550,1
2400,5002,2,7625632,1
2400,5003,3,7625822,0
2400,5004,4,7626039,1
2400,5005,5,7626067,1
2279,5001,1,7645037,1
2279,5002,2,7645078,1
2279,5003,3,7645157,0
2279,5004,4,7645204,1
2279,5005,5,7645222,1
2231,5001,1,7657693,0
2231,5002,2,7657886,1
2231,5003,3,7658298,0
2231,5004,4,7658201,0
2231,5005,5,7658225,1
1496,5001,1,7665055,1
1496,5002,2,7665186,0
1496,5003,3,7665289,0
1496,5004,4,7665402,1
1496,5005,5,7665473,1
2336,5001,1,7673099,1
2336,5002,2,7673118,1
2336,5003,3,7673153,0
2336,5004,4,7673180,1
2336,5005,5,7673215,1
1168,5001,1,7674498,1
1168,5002,2,7674530,1
1168,5003,3,7674568,1
1168,5004,4,7674657,1
1168,5005,5,7674675,1
1660,5001,1,7682252,1
1660,5002,2,7682315,1
1660,5003,3,7682403,1
1660,5004,4,7682446,1
1660,5005,5,7682468,1
1940,5001,1,7686104,0
1940,5002,2,7686108,0
1940,5003,3,7686114,0
1940,5004,4,7686118,0
1940,5005,5,7686123,0
2662,5001,1,7688949,0
2662,5002,2,7688751,1
2662,5003,3,7688741,1
2662,5004,4,7688671,1
2662,5005,5,7688600,1
1797,5001,1,7691159,1
1797,5002,2,7691242,1
1797,5003,3,7691368,0
1797,5004,4,7691509,1
1797,5005,5,7691515,1
1412,5001,1,7692932,1
1412,5002,2,7692415,1
1412,5003,3,7692510,1
1412,5004,4,7692554,1
1412,5005,5,7692579,1
2444,5001,1,7696094,0
2444,5002,2,7696135,0
2444,5003,3,7696429,1
2444,5004,4,7696545,1
2444,5005,5,7696647,1
1789,5001,1,7696828,0
1789,5002,2,7696822,1
1789,5003,3,7696987,1
1789,5004,4,7696586,1
1789,5005,5,7696626,1
1396,5001,1,7701409,1
1396,5002,2,7700974,1
1396,5003,3,7701005,1
1396,5004,4,7701259,1
1396,5005,5,7701160,1
2239,5001,1,7719617,1
2239,5002,2,7719416,1
2239,5003,3,7719453,0
2239,5004,4,7719514,1
2239,5005,5,7719536,1
3020,5001,1,7950912,1
3020,5002,2,7950935,0
3020,5003,3,7950964,0
3020,5004,4,7950991,1
3020,5005,5,7950997,0
2629,5001,1,8004320,1
2629,5002,2,8004331,1
2629,5003,3,8004430,0
2629,5004,4,8004587,1
2629,5005,5,8004608,1
2216,5001,1,8119974,0
2216,5002,2,8119872,1
2216,5003,3,8120337,1
2216,5004,4,8120262,0
2216,5005,5,8120442,1
1771,5001,1,8193455,0
1771,5002,2,8193497,0
1771,5003,3,8193505,0
1771,5004,4,8193657,1
1771,5005,5,8193664,0
1520,5001,1,8332322,1
1520,5002,2,8332346,1
1520,5003,3,8332450,1
1520,5004,4,8332511,0
1520,5005,5,8332521,1
2076,5001,1,8333463,0
2076,5002,2,8333466,0
2076,5003,3,8333477,0
2076,5004,4,8333481,0
2076,5005,5,8333487,0
1235,5001,1,8335373,1
1235,5002,2,8335423,0
1235,5003,3,8335488,0
1235,5004,4,8335528,0
1235,5005,5,8335539,1
2399,5001,1,8455170,1
2399,5002,2,8454567,0
2399,5003,3,8454818,1
2399,5004,4,8454890,1
2399,5005,5,8454924,1
1719,6001,5,9050853,0
1719,6002,4,9050949,0
1719,6003,3,9051133,0.7000000000000001
1719,6004,2,9051204,1
1719,6005,6,9051294,0.5
1500,6001,5,9051096,0
1500,6002,4,9051142,1
1500,6003,3,9051446,0.7000000000000001
1500,6004,2,9051275,1
1500,6005,6,9051351,0.5
1946,6001,5,9051378,1
1946,6002,4,9051450,1
1946,6003,3,9051764,0.7000000000000001
1946,6004,2,9051833,1
1946,6005,6,9052049,1
2104,6001,5,9051638,1
2104,6002,4,9051557,0
2104,6003,3,9051698,0.7000000000000001
2104,6004,2,9051768,1
2104,6005,6,9052099,1
1304,6001,5,9052329,0
1304,6002,4,9052433,1
1304,6003,3,9052540,0.7000000000000001
1304,6004,2,9052563,0
1304,6005,6,9052617,0.3
2208,6001,5,9052400,1
2208,6002,4,9052448,0
2208,6003,3,9052621,0.3
2208,6004,2,9052672,0
2208,6005,6,9052768,0.5
2271,6001,5,9052435,1
2271,6002,4,9052518,0
2271,6003,3,9053101,0.3
2271,6004,2,9052615,1
2271,6005,6,9052769,0.7999999999999999
2546,6001,5,9052486,1
2546,6002,4,9052894,1
2546,6003,3,9052546,0.7000000000000001
2546,6004,2,9052572,1
2546,6005,6,9052796,1
1107,6001,5,9053078,1
1107,6002,4,9053114,0
1107,6003,3,9053287,0
1107,6004,2,9053316,1
1107,6005,6,9053434,0.7999999999999999
1960,6001,5,9053192,1
1960,6002,4,9053190,0
1960,6003,3,9053486,1
1960,6004,2,9053424,0
1960,6005,6,9053471,0.3
2375,6001,5,9053433,1
2375,6002,4,9053496,1
2375,6003,3,9053620,0.3
2375,6004,2,9053677,0
2375,6005,6,9053747,0
1626,6001,5,9053460,1
1626,6002,4,9053518,0
1626,6003,3,9053564,0.3
1626,6004,2,9053613,0
1626,6005,6,9053666,0.3
2312,6001,5,9053908,1
2312,6002,4,9053937,0
2312,6003,3,9054025,0.7000000000000001
2312,6004,2,9054161,1
2312,6005,6,9054085,0.3
2430,6001,5,9056559,1
2430,6002,4,9056696,1
2430,6003,3,9056919,0.7000000000000001
2430,6004,2,9056983,1
2430,6005,6,9057070,1
1483,6001,5,9056525,1
1483,6002,4,9056612,1
1483,6003,3,9056674,1
1483,6004,2,9056709,1
1483,6005,6,9057006,1
2068,6001,5,9056696,0
2068,6002,4,9056828,0
2068,6003,3,9056895,0.3
2068,6004,2,9056919,0
2068,6005,6,9056977,0.3
2257,6001,5,9056723,0
2257,6002,4,9056762,0
2257,6003,3,9056827,0.7000000000000001
2257,6004,2,9056860,0
2257,6005,6,9056904,0
2680,6001,5,9057312,1
2680,6002,4,9056880,1
2680,6003,3,9057563,0.7000000000000001
2680,6004,2,9057149,1
2680,6005,6,9057255,0.5
1927,6001,5,9056812,1
1927,6002,4,9056940,0
1927,6003,3,9057158,0.7000000000000001
1927,6004,2,9057173,1
1927,6005,6,9057254,0.7999999999999999
1589,6001,5,9056866,1
1589,6002,4,9056928,1
1589,6003,3,9057002,0
1589,6004,2,9056976,1
1589,6005,6,9056998,0.5
2019,6001,5,9056957,1
2019,6002,4,9056997,1
2019,6003,3,9057076,0
2019,6004,2,9057119,1
2019,6005,6,9057181,0.5
1817,6001,5,9198154,1
1817,6002,4,9198195,1
1817,6003,3,9198252,0.7000000000000001
1817,6004,2,9198351,1
1817,6005,6,9198411,1
2770,6001,5,9198228,1
2770,6002,4,9198273,1
2770,6003,3,9198308,1
2770,6004,2,9198323,1
2770,6005,6,9198367,1
1520,6001,5,9198543,1
1520,6002,4,9198782,1
1520,6003,3,9198818,0.7000000000000001
1520,6004,2,9198889,1
1520,6005,6,9198968,1
1848,6001,5,9198911,1
1848,6002,4,9198967,1
1848,6003,3,9199093,0.7000000000000001
1848,6004,2,9199126,1
1848,6005,6,9199218,1
2035,6001,5,9199394,0
2035,6002,4,9199438,1
2035,6003,3,9199540,1
2035,6004,2,9199579,0
2035,6005,6,9199647,0.3
2820,6001,5,9199872,0
2820,6002,4,9200181,1
2820,6003,3,9200353,0.7000000000000001
2820,6004,2,9200375,1
2820,6005,6,9200734,1
2088,6001,5,9201003,1
2088,6002,4,9200825,0
2088,6003,3,9201466,1
2088,6004,2,9200926,1
2088,6005,6,9201179,1
1084,6001,5,9202438,1
1084,6002,4,9202511,1
1084,6003,3,9202563,1
1084,6004,2,9202583,1
1084,6005,6,9202712,0.7999999999999999
2139,6001,5,9202524,1
2139,6002,4,9202570,1
2139,6003,3,9202627,0.7000000000000001
2139,6004,2,9202663,1
2139,6005,6,9202723,1
1779,6001,5,9202590,0
1779,6002,4,9202579,1
1779,6003,3,9202688,1
1779,6004,2,9202722,1
1779,6005,6,9202776,0.7999999999999999
1771,6001,5,9202724,1
1771,6002,4,9202783,1
1771,6003,3,9202868,0
1771,6004,2,9202912,0
1771,6005,6,9202969,0.3
1685,6001,5,9203154,1
1685,6002,4,9203229,1
1685,6003,3,9203381,1
1685,6004,2,9203405,1
2096,6001,5,9203404,1
2096,6002,4,9203482,1
2096,6003,3,9203593,0.7000000000000001
2096,6004,2,9203611,1
2096,6005,6,9204282,1
1725,6001,5,9203436,1
1725,6002,4,9203497,1
1725,6003,3,9203598,0.7000000000000001
1725,6004,2,9203613,1
1725,6005,6,9204221,1
2239,6001,5,9203599,1
2239,6002,4,9203641,1
2239,6003,3,9203715,0.7000000000000001
2239,6004,2,9203738,1
2239,6005,6,9203782,1
2900,6001,5,9204414,0
2900,6002,4,9204743,1
2900,6003,3,9204660,1
2900,6004,2,9204787,1
2900,6005,6,9204363,0.5
2644,6001,5,9016601,1
2644,6002,4,9017013,1
2644,6003,3,9016801,0.7000000000000001
2644,6004,2,9016822,1
2644,6005,6,9016906,1
1589,6001,5,9016630,0
1589,6002,4,9016637,0
1589,6003,3,9016642,0
1589,6004,2,9016647,0
1589,6005,6,9016654,0.5
2206,6001,5,9016711,0
2206,6002,4,9016717,0
2206,6003,3,9016724,0.3
2206,6004,2,9016728,0
2206,6005,6,9016747,0.3
2281,6001,5,9017566,0
2281,6002,4,9017595,0
2281,6003,3,9017639,0.3
2281,6004,2,9017757,0
2281,6005,6,9017768,0.5
2359,6001,5,9018052,1
2359,6002,4,9018155,0
2359,6003,3,9018369,1
